x,y,date,driver_number,led_num
1766,6678,2023-08-27T13:04:44.434Z,4,57
98,2372,2023-08-27T13:04:44.434Z,10,46
480,3387,2023-08-27T13:04:44.434Z,11,49
1643,6611,2023-08-27T13:04:44.434Z,14,56
212,2566,2023-08-27T13:04:44.434Z,16,47
967,4901,2023-08-27T13:04:44.434Z,18,52
-993,-139,2023-08-27T13:04:44.434Z,20,40
-207,1936,2023-08-27T13:04:44.434Z,22,45
1448,6320,2023-08-27T13:04:44.434Z,23,56
-39,2131,2023-08-27T13:04:44.434Z,24,46
694,4231,2023-08-27T13:04:44.434Z,27,51
412,3540,2023-08-27T13:04:44.434Z,31,49
-496,1186,2023-08-27T13:04:44.434Z,40,43
502,3764,2023-08-27T13:04:44.434Z,44,49
1396,6172,2023-08-27T13:04:44.434Z,55,55
1586,6559,2023-08-27T13:04:44.434Z,63,56
774,4427,2023-08-27T13:04:44.434Z,77,51
1241,5622,2023-08-27T13:04:44.434Z,81,54
2106,6644,2023-08-27T13:04:44.634Z,1,57
271,3175,2023-08-27T13:04:44.634Z,2,48
1816,6692,2023-08-27T13:04:44.634Z,4,57
120,2410,2023-08-27T13:04:44.634Z,10,46
492,3418,2023-08-27T13:04:44.634Z,11,49
1687,6642,2023-08-27T13:04:44.634Z,14,57
227,2596,2023-08-27T13:04:44.634Z,16,47
1017,5023,2023-08-27T13:04:44.634Z,18,53
-976,-58,2023-08-27T13:04:44.634Z,20,40
-181,2003,2023-08-27T13:04:44.634Z,22,45
1475,6383,2023-08-27T13:04:44.634Z,23,56
-4,2198,2023-08-27T13:04:44.634Z,24,46
752,4375,2023-08-27T13:04:44.634Z,27,51
468,3681,2023-08-27T13:04:44.634Z,31,49
-467,1261,2023-08-27T13:04:44.634Z,40,43
561,3908,2023-08-27T13:04:44.634Z,44,50
1420,6245,2023-08-27T13:04:44.634Z,55,55
1629,6600,2023-08-27T13:04:44.634Z,63,56
832,4570,2023-08-27T13:04:44.634Z,77,51
1267,5712,2023-08-27T13:04:44.634Z,81,54
2135,6622,2023-08-27T13:04:44.794Z,1,58
310,3277,2023-08-27T13:04:44.794Z,2,48
1856,6698,2023-08-27T13:04:44.794Z,4,57
138,2438,2023-08-27T13:04:44.794Z,10,46
500,3442,2023-08-27T13:04:44.794Z,11,49
1724,6662,2023-08-27T13:04:44.794Z,14,57
237,2619,2023-08-27T13:04:44.794Z,16,47
1055,5116,2023-08-27T13:04:44.794Z,18,53
-959,5,2023-08-27T13:04:44.794Z,20,40
-162,2054,2023-08-27T13:04:44.794Z,22,45
1497,6429,2023-08-27T13:04:44.794Z,23,56
23,2248,2023-08-27T13:04:44.794Z,24,46
798,4488,2023-08-27T13:04:44.794Z,27,51
515,3795,2023-08-27T13:04:44.794Z,31,50
-444,1319,2023-08-27T13:04:44.794Z,40,44
608,4023,2023-08-27T13:04:44.794Z,44,50
1440,6302,2023-08-27T13:04:44.794Z,55,56
1665,6628,2023-08-27T13:04:44.794Z,63,56
878,4682,2023-08-27T13:04:44.794Z,77,52
1287,5784,2023-08-27T13:04:44.794Z,81,54
2174,6583,2023-08-27T13:04:45.034Z,1,58
369,3428,2023-08-27T13:04:45.034Z,2,49
1915,6700,2023-08-27T13:04:45.034Z,4,57
163,2479,2023-08-27T13:04:45.034Z,10,47
511,3481,2023-08-27T13:04:45.034Z,11,49
1783,6684,2023-08-27T13:04:45.034Z,14,57
249,2654,2023-08-27T13:04:45.034Z,16,47
1110,5251,2023-08-27T13:04:45.034Z,18,53
-928,99,2023-08-27T13:04:45.034Z,20,41
-133,2130,2023-08-27T13:04:45.034Z,22,46
1535,6493,2023-08-27T13:04:45.034Z,23,56
66,2320,2023-08-27T13:04:45.034Z,24,46
864,4650,2023-08-27T13:04:45.034Z,27,52
585,3967,2023-08-27T13:04:45.034Z,31,50
-411,1406,2023-08-27T13:04:45.034Z,40,44
679,4196,2023-08-27T13:04:45.034Z,44,51
1474,6380,2023-08-27T13:04:45.034Z,55,56
1726,6662,2023-08-27T13:04:45.034Z,63,57
943,4842,2023-08-27T13:04:45.034Z,77,52
1316,5888,2023-08-27T13:04:45.034Z,81,55
2202,6548,2023-08-27T13:04:45.234Z,1,58
423,3567,2023-08-27T13:04:45.234Z,2,49
1964,6695,2023-08-27T13:04:45.234Z,4,57
182,2511,2023-08-27T13:04:45.234Z,10,47
522,3512,2023-08-27T13:04:45.234Z,11,49
1833,6695,2023-08-27T13:04:45.234Z,14,57
258,2685,2023-08-27T13:04:45.234Z,16,47
1148,5350,2023-08-27T13:04:45.234Z,18,53
-896,175,2023-08-27T13:04:45.234Z,20,41
-113,2179,2023-08-27T13:04:45.234Z,22,46
1568,6536,2023-08-27T13:04:45.234Z,23,56
100,2377,2023-08-27T13:04:45.234Z,24,46
918,4780,2023-08-27T13:04:45.234Z,27,52
644,4111,2023-08-27T13:04:45.234Z,31,50
-383,1478,2023-08-27T13:04:45.234Z,40,44
736,4334,2023-08-27T13:04:45.234Z,44,51
1502,6439,2023-08-27T13:04:45.234Z,55,56
1777,6682,2023-08-27T13:04:45.234Z,63,57
994,4967,2023-08-27T13:04:45.234Z,77,52
1339,5972,2023-08-27T13:04:45.234Z,81,55
2214,6531,2023-08-27T13:04:45.334Z,1,58
451,3639,2023-08-27T13:04:45.334Z,2,49
1988,6690,2023-08-27T13:04:45.334Z,4,57
191,2526,2023-08-27T13:04:45.334Z,10,47
528,3527,2023-08-27T13:04:45.334Z,11,49
1858,6698,2023-08-27T13:04:45.334Z,14,57
262,2701,2023-08-27T13:04:45.334Z,16,47
1168,5402,2023-08-27T13:04:45.334Z,18,53
-878,214,2023-08-27T13:04:45.334Z,20,41
-102,2210,2023-08-27T13:04:45.334Z,22,46
1563,6528,2023-08-27T13:04:45.334Z,23,56
117,2404,2023-08-27T13:04:45.334Z,24,46
944,4844,2023-08-27T13:04:45.334Z,27,52
674,4183,2023-08-27T13:04:45.334Z,31,50
-370,1513,2023-08-27T13:04:45.334Z,40,44
763,4401,2023-08-27T13:04:45.334Z,44,51
1518,6466,2023-08-27T13:04:45.334Z,55,56
1804,6689,2023-08-27T13:04:45.334Z,63,57
1019,5029,2023-08-27T13:04:45.334Z,77,53
1350,6013,2023-08-27T13:04:45.334Z,81,55
2248,6471,2023-08-27T13:04:45.654Z,1,58
546,3870,2023-08-27T13:04:45.654Z,2,50
2061,6666,2023-08-27T13:04:45.654Z,4,57
216,2574,2023-08-27T13:04:45.654Z,10,47
546,3576,2023-08-27T13:04:45.654Z,11,49
1937,6698,2023-08-27T13:04:45.654Z,14,57
274,2753,2023-08-27T13:04:45.654Z,16,47
1224,5566,2023-08-27T13:04:45.654Z,18,54
-824,338,2023-08-27T13:04:45.654Z,20,41
-64,2307,2023-08-27T13:04:45.654Z,22,46
1625,6596,2023-08-27T13:04:45.654Z,23,56
167,2486,2023-08-27T13:04:45.654Z,24,47
1024,5040,2023-08-27T13:04:45.654Z,27,53
767,4411,2023-08-27T13:04:45.654Z,31,51
-327,1624,2023-08-27T13:04:45.654Z,40,44
847,4606,2023-08-27T13:04:45.654Z,44,52
1566,6534,2023-08-27T13:04:45.654Z,55,56
1887,6700,2023-08-27T13:04:45.654Z,63,57
1097,5219,2023-08-27T13:04:45.654Z,77,53
1386,6138,2023-08-27T13:04:45.654Z,81,55
2263,6434,2023-08-27T13:04:45.834Z,1,58
599,4001,2023-08-27T13:04:45.834Z,2,50
2099,6648,2023-08-27T13:04:45.834Z,4,57
228,2599,2023-08-27T13:04:45.834Z,10,47
557,3602,2023-08-27T13:04:45.834Z,11,49
1980,6692,2023-08-27T13:04:45.834Z,14,57
281,2782,2023-08-27T13:04:45.834Z,16,47
1253,5663,2023-08-27T13:04:45.834Z,18,54
-782,448,2023-08-27T13:04:45.834Z,20,42
-63,2108,2023-08-27T13:04:45.834Z,22,46
1664,6627,2023-08-27T13:04:45.834Z,23,56
192,2530,2023-08-27T13:04:45.834Z,24,47
1067,5144,2023-08-27T13:04:45.834Z,27,53
818,4535,2023-08-27T13:04:45.834Z,31,51
-304,1684,2023-08-27T13:04:45.834Z,40,44
891,4715,2023-08-27T13:04:45.834Z,44,52
1601,6574,2023-08-27T13:04:45.834Z,55,56
1933,6699,2023-08-27T13:04:45.834Z,63,57
1158,5376,2023-08-27T13:04:45.834Z,77,53
1407,6204,2023-08-27T13:04:45.834Z,81,55
2283,6365,2023-08-27T13:04:46.074Z,1,58
694,4234,2023-08-27T13:04:46.074Z,2,51
2156,6602,2023-08-27T13:04:46.074Z,4,58
245,2643,2023-08-27T13:04:46.074Z,10,47
574,3647,2023-08-27T13:04:46.074Z,11,49
2053,6670,2023-08-27T13:04:46.074Z,14,57
293,2833,2023-08-27T13:04:46.074Z,16,47
1296,5814,2023-08-27T13:04:46.074Z,18,54
-734,573,2023-08-27T13:04:46.074Z,20,42
-114,2179,2023-08-27T13:04:46.074Z,22,46
1738,6667,2023-08-27T13:04:46.074Z,23,57
230,2605,2023-08-27T13:04:46.074Z,24,47
1136,5319,2023-08-27T13:04:46.074Z,27,53
904,4747,2023-08-27T13:04:46.074Z,31,52
-264,1789,2023-08-27T13:04:46.074Z,40,45
967,4900,2023-08-27T13:04:46.074Z,44,52
1670,6631,2023-08-27T13:04:46.074Z,55,56
2011,6684,2023-08-27T13:04:46.074Z,63,57
1219,5550,2023-08-27T13:04:46.074Z,77,54
1447,6318,2023-08-27T13:04:46.074Z,81,56
2293,6285,2023-08-27T13:04:46.494Z,1,59
790,4467,2023-08-27T13:04:46.494Z,2,51
2208,6541,2023-08-27T13:04:46.494Z,4,58
260,2692,2023-08-27T13:04:46.494Z,10,47
591,3693,2023-08-27T13:04:46.494Z,11,49
2122,6633,2023-08-27T13:04:46.494Z,14,58
361,3071,2023-08-27T13:04:46.494Z,16,48
1336,5961,2023-08-27T13:04:46.494Z,18,55
-683,705,2023-08-27T13:04:46.494Z,20,42
-78,2276,2023-08-27T13:04:46.494Z,22,46
1821,6693,2023-08-27T13:04:46.494Z,23,57
258,2686,2023-08-27T13:04:46.494Z,24,47
1198,5486,2023-08-27T13:04:46.494Z,27,54
991,4960,2023-08-27T13:04:46.494Z,31,52
-223,1896,2023-08-27T13:04:46.494Z,40,45
1043,5086,2023-08-27T13:04:46.494Z,44,53
1753,6674,2023-08-27T13:04:46.494Z,55,57
2087,6654,2023-08-27T13:04:46.494Z,63,57
1272,5728,2023-08-27T13:04:46.494Z,77,54
1494,6422,2023-08-27T13:04:46.494Z,81,56
2294,6247,2023-08-27T13:04:46.654Z,1,59
832,4570,2023-08-27T13:04:46.654Z,2,51
2228,6509,2023-08-27T13:04:46.654Z,4,58
265,2716,2023-08-27T13:04:46.654Z,10,47
599,3713,2023-08-27T13:04:46.654Z,11,49
2150,6608,2023-08-27T13:04:46.654Z,14,58
370,3096,2023-08-27T13:04:46.654Z,16,48
1354,6025,2023-08-27T13:04:46.654Z,18,55
-658,768,2023-08-27T13:04:46.654Z,20,42
-60,2319,2023-08-27T13:04:46.654Z,22,46
1860,6698,2023-08-27T13:04:46.654Z,23,57
267,2724,2023-08-27T13:04:46.654Z,24,47
1225,5570,2023-08-27T13:04:46.654Z,27,54
1030,5055,2023-08-27T13:04:46.654Z,31,53
-204,1944,2023-08-27T13:04:46.654Z,40,45
1077,5170,2023-08-27T13:04:46.654Z,44,53
1795,6687,2023-08-27T13:04:46.654Z,55,57
2118,6636,2023-08-27T13:04:46.654Z,63,57
1294,5808,2023-08-27T13:04:46.654Z,77,54
1518,6466,2023-08-27T13:04:46.654Z,81,56
2288,6167,2023-08-27T13:04:46.854Z,1,59
911,4763,2023-08-27T13:04:46.854Z,2,52
2261,6442,2023-08-27T13:04:46.854Z,4,58
277,2768,2023-08-27T13:04:46.854Z,10,47
614,3753,2023-08-27T13:04:46.854Z,11,50
2199,6552,2023-08-27T13:04:46.854Z,14,58
389,3145,2023-08-27T13:04:46.854Z,16,48
1389,6148,2023-08-27T13:04:46.854Z,18,55
-609,895,2023-08-27T13:04:46.854Z,20,43
-27,2404,2023-08-27T13:04:46.854Z,22,46
1937,6698,2023-08-27T13:04:46.854Z,23,57
283,2791,2023-08-27T13:04:46.854Z,24,47
1268,5715,2023-08-27T13:04:46.854Z,27,54
1111,5256,2023-08-27T13:04:46.854Z,31,53
-168,2039,2023-08-27T13:04:46.854Z,40,45
1156,5371,2023-08-27T13:04:46.854Z,44,53
1879,6700,2023-08-27T13:04:46.854Z,55,57
2171,6586,2023-08-27T13:04:46.854Z,63,58
1336,5960,2023-08-27T13:04:46.854Z,77,55
1573,6544,2023-08-27T13:04:46.854Z,81,56
2278,6104,2023-08-27T13:04:47.214Z,1,59
967,4900,2023-08-27T13:04:47.214Z,2,52
2278,6388,2023-08-27T13:04:47.214Z,4,58
286,2806,2023-08-27T13:04:47.214Z,10,47
624,3781,2023-08-27T13:04:47.214Z,11,50
2230,6505,2023-08-27T13:04:47.214Z,14,58
403,3182,2023-08-27T13:04:47.214Z,16,48
1416,6234,2023-08-27T13:04:47.214Z,18,55
-571,992,2023-08-27T13:04:47.214Z,20,43
-3,2465,2023-08-27T13:04:47.214Z,22,46
1993,6689,2023-08-27T13:04:47.214Z,23,57
294,2838,2023-08-27T13:04:47.214Z,24,47
1298,5823,2023-08-27T13:04:47.214Z,27,54
1180,5434,2023-08-27T13:04:47.214Z,31,54
-141,2108,2023-08-27T13:04:47.214Z,40,45
1199,5490,2023-08-27T13:04:47.214Z,44,54
1940,6698,2023-08-27T13:04:47.214Z,55,57
2206,6543,2023-08-27T13:04:47.214Z,63,58
1367,6072,2023-08-27T13:04:47.214Z,77,55
1622,6594,2023-08-27T13:04:47.214Z,81,56
2251,5996,2023-08-27T13:04:47.534Z,1,59
1056,5118,2023-08-27T13:04:47.534Z,2,53
2293,6294,2023-08-27T13:04:47.534Z,4,58
363,3075,2023-08-27T13:04:47.534Z,10,48
641,3825,2023-08-27T13:04:47.534Z,11,50
2269,6420,2023-08-27T13:04:47.534Z,14,58
426,3243,2023-08-27T13:04:47.534Z,16,48
1467,6364,2023-08-27T13:04:47.534Z,18,56
-508,1155,2023-08-27T13:04:47.534Z,20,43
34,2562,2023-08-27T13:04:47.534Z,22,47
2076,6659,2023-08-27T13:04:47.534Z,23,57
312,2909,2023-08-27T13:04:47.534Z,24,48
1344,5990,2023-08-27T13:04:47.534Z,27,55
1247,5640,2023-08-27T13:04:47.534Z,31,54
-111,2185,2023-08-27T13:04:47.534Z,40,46
1258,5679,2023-08-27T13:04:47.534Z,44,54
2034,6677,2023-08-27T13:04:47.534Z,55,57
2250,6466,2023-08-27T13:04:47.534Z,63,58
1417,6236,2023-08-27T13:04:47.534Z,77,55
1715,6657,2023-08-27T13:04:47.534Z,81,57
2218,5887,2023-08-27T13:04:47.874Z,1,59
1134,5312,2023-08-27T13:04:47.874Z,2,53
2292,6199,2023-08-27T13:04:47.874Z,4,59
385,3134,2023-08-27T13:04:47.874Z,10,48
656,3863,2023-08-27T13:04:47.874Z,11,50
2289,6329,2023-08-27T13:04:47.874Z,14,58
448,3302,2023-08-27T13:04:47.874Z,16,48
1523,6474,2023-08-27T13:04:47.874Z,18,56
-449,1308,2023-08-27T13:04:47.874Z,20,44
69,2653,2023-08-27T13:04:47.874Z,22,47
2142,6615,2023-08-27T13:04:47.874Z,23,58
328,2969,2023-08-27T13:04:47.874Z,24,48
1385,6133,2023-08-27T13:04:47.874Z,27,55
1299,5827,2023-08-27T13:04:47.874Z,31,54
-41,2130,2023-08-27T13:04:47.874Z,40,46
1308,5859,2023-08-27T13:04:47.874Z,44,55
2112,6640,2023-08-27T13:04:47.874Z,55,57
2278,6385,2023-08-27T13:04:47.874Z,63,58
1470,6373,2023-08-27T13:04:47.874Z,77,56
1811,6691,2023-08-27T13:04:47.874Z,81,57
2193,5814,2023-08-27T13:04:48.234Z,1,60
1174,5419,2023-08-27T13:04:48.234Z,2,54
2284,6139,2023-08-27T13:04:48.234Z,4,59
399,3172,2023-08-27T13:04:48.234Z,10,48
664,3885,2023-08-27T13:04:48.234Z,11,50
2294,6269,2023-08-27T13:04:48.234Z,14,59
506,3462,2023-08-27T13:04:48.234Z,16,49
1556,6521,2023-08-27T13:04:48.234Z,18,56
-412,1404,2023-08-27T13:04:48.234Z,20,44
90,2707,2023-08-27T13:04:48.234Z,22,47
2177,6579,2023-08-27T13:04:48.234Z,23,58
339,3007,2023-08-27T13:04:48.234Z,24,48
1410,6216,2023-08-27T13:04:48.234Z,27,55
1329,5935,2023-08-27T13:04:48.234Z,31,55
25,2251,2023-08-27T13:04:48.234Z,40,46
1337,5965,2023-08-27T13:04:48.234Z,44,55
2153,6605,2023-08-27T13:04:48.234Z,55,58
2289,6332,2023-08-27T13:04:48.234Z,63,58
1508,6450,2023-08-27T13:04:48.234Z,77,56
1872,6699,2023-08-27T13:04:48.234Z,81,57
2169,5747,2023-08-27T13:04:48.435Z,1,60
1210,5523,2023-08-27T13:04:48.435Z,2,54
2273,6083,2023-08-27T13:04:48.435Z,4,59
412,3206,2023-08-27T13:04:48.435Z,10,48
671,3903,2023-08-27T13:04:48.435Z,11,50
2293,6212,2023-08-27T13:04:48.435Z,14,59
517,3497,2023-08-27T13:04:48.435Z,16,49
1598,6571,2023-08-27T13:04:48.435Z,18,56
-378,1491,2023-08-27T13:04:48.435Z,20,44
108,2755,2023-08-27T13:04:48.435Z,22,47
2205,6543,2023-08-27T13:04:48.435Z,23,58
350,3039,2023-08-27T13:04:48.435Z,24,48
1435,6287,2023-08-27T13:04:48.435Z,27,56
1356,6033,2023-08-27T13:04:48.435Z,31,55
60,2310,2023-08-27T13:04:48.435Z,40,46
1363,6058,2023-08-27T13:04:48.435Z,44,55
2186,6568,2023-08-27T13:04:48.435Z,55,58
2293,6280,2023-08-27T13:04:48.435Z,63,59
1548,6512,2023-08-27T13:04:48.435Z,77,56
1922,6699,2023-08-27T13:04:48.435Z,81,57
2135,5655,2023-08-27T13:04:48.735Z,1,60
1258,5679,2023-08-27T13:04:48.735Z,2,54
2254,6004,2023-08-27T13:04:48.735Z,4,59
429,3252,2023-08-27T13:04:48.735Z,10,48
678,3922,2023-08-27T13:04:48.735Z,11,50
2283,6132,2023-08-27T13:04:48.735Z,14,59
534,3543,2023-08-27T13:04:48.735Z,16,49
1662,6626,2023-08-27T13:04:48.735Z,18,56
-332,1610,2023-08-27T13:04:48.735Z,20,44
131,2814,2023-08-27T13:04:48.735Z,22,47
2239,6489,2023-08-27T13:04:48.735Z,23,58
366,3084,2023-08-27T13:04:48.735Z,24,48
1472,6377,2023-08-27T13:04:48.735Z,27,56
1393,6159,2023-08-27T13:04:48.735Z,31,55
102,2379,2023-08-27T13:04:48.735Z,40,46
1398,6176,2023-08-27T13:04:48.735Z,44,55
2225,6513,2023-08-27T13:04:48.735Z,55,58
2292,6207,2023-08-27T13:04:48.735Z,63,59
1572,6540,2023-08-27T13:04:48.735Z,77,56
1999,6687,2023-08-27T13:04:48.735Z,81,57
2131,5645,2023-08-27T13:04:48.775Z,1,60
1263,5697,2023-08-27T13:04:48.775Z,2,54
2251,5994,2023-08-27T13:04:48.775Z,4,59
432,3259,2023-08-27T13:04:48.775Z,10,48
679,3925,2023-08-27T13:04:48.775Z,11,50
2281,6121,2023-08-27T13:04:48.775Z,14,59
536,3549,2023-08-27T13:04:48.775Z,16,49
1672,6632,2023-08-27T13:04:48.775Z,18,56
-326,1626,2023-08-27T13:04:48.775Z,20,44
134,2821,2023-08-27T13:04:48.775Z,22,47
2243,6481,2023-08-27T13:04:48.775Z,23,58
368,3090,2023-08-27T13:04:48.775Z,24,48
1478,6388,2023-08-27T13:04:48.775Z,27,56
1397,6175,2023-08-27T13:04:48.775Z,31,55
108,2388,2023-08-27T13:04:48.775Z,40,46
1403,6192,2023-08-27T13:04:48.775Z,44,55
2230,6506,2023-08-27T13:04:48.775Z,55,58
2291,6197,2023-08-27T13:04:48.775Z,63,59
1580,6550,2023-08-27T13:04:48.775Z,77,56
2008,6685,2023-08-27T13:04:48.775Z,81,57
2098,5563,2023-08-27T13:04:49.035Z,1,60
1294,5810,2023-08-27T13:04:49.035Z,2,54
2231,5928,2023-08-27T13:04:49.035Z,4,59
446,3296,2023-08-27T13:04:49.035Z,10,48
684,3937,2023-08-27T13:04:49.035Z,11,50
2267,6054,2023-08-27T13:04:49.035Z,14,59
551,3586,2023-08-27T13:04:49.035Z,16,49
1728,6664,2023-08-27T13:04:49.035Z,18,57
-290,1720,2023-08-27T13:04:49.035Z,20,45
153,2869,2023-08-27T13:04:49.035Z,22,47
2263,6434,2023-08-27T13:04:49.035Z,23,58
382,3127,2023-08-27T13:04:49.035Z,24,48
1511,6454,2023-08-27T13:04:49.035Z,27,56
1427,6266,2023-08-27T13:04:49.035Z,31,56
142,2445,2023-08-27T13:04:49.035Z,40,46
1432,6280,2023-08-27T13:04:49.035Z,44,56
2254,6457,2023-08-27T13:04:49.035Z,55,58
2284,6137,2023-08-27T13:04:49.035Z,63,59
1631,6602,2023-08-27T13:04:49.035Z,77,56
2061,6666,2023-08-27T13:04:49.035Z,81,57
2092,5550,2023-08-27T13:04:49.375Z,1,60
1342,5981,2023-08-27T13:04:49.375Z,2,55
2192,5812,2023-08-27T13:04:49.375Z,4,60
511,3480,2023-08-27T13:04:49.375Z,10,49
689,3951,2023-08-27T13:04:49.375Z,11,50
2235,5939,2023-08-27T13:04:49.375Z,14,59
574,3648,2023-08-27T13:04:49.375Z,16,49
1827,6694,2023-08-27T13:04:49.375Z,18,57
-231,1873,2023-08-27T13:04:49.375Z,20,45
180,2940,2023-08-27T13:04:49.375Z,22,47
2285,6352,2023-08-27T13:04:49.375Z,23,58
438,3276,2023-08-27T13:04:49.375Z,24,48
1576,6548,2023-08-27T13:04:49.375Z,27,56
1484,6402,2023-08-27T13:04:49.375Z,31,56
192,2528,2023-08-27T13:04:49.375Z,40,47
1488,6410,2023-08-27T13:04:49.375Z,44,56
2282,6370,2023-08-27T13:04:49.375Z,55,58
2261,6033,2023-08-27T13:04:49.375Z,63,59
1726,6662,2023-08-27T13:04:49.375Z,77,57
2138,6619,2023-08-27T13:04:49.375Z,81,58
2060,5475,2023-08-27T13:04:49.635Z,1,60
1364,6062,2023-08-27T13:04:49.635Z,2,55
2171,5751,2023-08-27T13:04:49.635Z,4,60
522,3512,2023-08-27T13:04:49.635Z,10,49
690,3955,2023-08-27T13:04:49.635Z,11,50
2215,5879,2023-08-27T13:04:49.635Z,14,59
585,3679,2023-08-27T13:04:49.635Z,16,49
1876,6699,2023-08-27T13:04:49.635Z,18,57
-202,1949,2023-08-27T13:04:49.635Z,20,45
193,2972,2023-08-27T13:04:49.635Z,22,48
2291,6307,2023-08-27T13:04:49.635Z,23,58
450,3306,2023-08-27T13:04:49.635Z,24,48
1615,6587,2023-08-27T13:04:49.635Z,27,56
1515,6462,2023-08-27T13:04:49.635Z,31,56
214,2569,2023-08-27T13:04:49.635Z,40,47
1518,6466,2023-08-27T13:04:49.635Z,44,56
2290,6324,2023-08-27T13:04:49.635Z,55,58
2246,5979,2023-08-27T13:04:49.635Z,63,59
1776,6682,2023-08-27T13:04:49.635Z,77,57
2172,6585,2023-08-27T13:04:49.635Z,81,58
2000,5343,2023-08-27T13:04:49.975Z,1,61
1402,6191,2023-08-27T13:04:49.975Z,2,55
2130,5641,2023-08-27T13:04:49.975Z,4,60
542,3564,2023-08-27T13:04:49.975Z,10,49
691,3956,2023-08-27T13:04:49.975Z,11,50
2179,5775,2023-08-27T13:04:49.975Z,14,60
604,3726,2023-08-27T13:04:49.975Z,16,49
1957,6695,2023-08-27T13:04:49.975Z,18,57
-154,2074,2023-08-27T13:04:49.975Z,20,45
212,3023,2023-08-27T13:04:49.975Z,22,48
2293,6227,2023-08-27T13:04:49.975Z,23,59
469,3359,2023-08-27T13:04:49.975Z,24,49
1688,6642,2023-08-27T13:04:49.975Z,27,57
1562,6528,2023-08-27T13:04:49.975Z,31,56
243,2637,2023-08-27T13:04:49.975Z,40,47
1563,6529,2023-08-27T13:04:49.975Z,44,56
2294,6242,2023-08-27T13:04:49.975Z,55,59
2217,5884,2023-08-27T13:04:49.975Z,63,59
1864,6699,2023-08-27T13:04:49.975Z,77,57
2222,6520,2023-08-27T13:04:49.975Z,81,58
1967,5269,2023-08-27T13:04:50.155Z,1,61
1423,6255,2023-08-27T13:04:50.155Z,2,56
2106,5581,2023-08-27T13:04:50.155Z,4,60
553,3592,2023-08-27T13:04:50.155Z,10,49
691,3956,2023-08-27T13:04:50.155Z,11,50
2158,5717,2023-08-27T13:04:50.155Z,14,60
612,3749,2023-08-27T13:04:50.155Z,16,50
1998,6687,2023-08-27T13:04:50.155Z,18,57
-129,2139,2023-08-27T13:04:50.155Z,20,46
223,3051,2023-08-27T13:04:50.155Z,22,48
2290,6184,2023-08-27T13:04:50.155Z,23,59
480,3386,2023-08-27T13:04:50.155Z,24,49
1729,6664,2023-08-27T13:04:50.155Z,27,57
1597,6570,2023-08-27T13:04:50.155Z,31,56
255,2673,2023-08-27T13:04:50.155Z,40,47
1598,6571,2023-08-27T13:04:50.155Z,44,56
2291,6198,2023-08-27T13:04:50.155Z,55,59
2199,5831,2023-08-27T13:04:50.155Z,63,60
1910,6700,2023-08-27T13:04:50.155Z,77,57
2243,6482,2023-08-27T13:04:50.155Z,81,58
1934,5195,2023-08-27T13:04:50.334Z,1,61
1445,6314,2023-08-27T13:04:50.334Z,2,56
2098,5563,2023-08-27T13:04:50.334Z,4,60
563,3620,2023-08-27T13:04:50.334Z,10,49
691,3956,2023-08-27T13:04:50.334Z,11,50
2137,5659,2023-08-27T13:04:50.334Z,14,60
620,3769,2023-08-27T13:04:50.334Z,16,50
2037,6675,2023-08-27T13:04:50.334Z,18,57
-107,2197,2023-08-27T13:04:50.334Z,20,46
234,3078,2023-08-27T13:04:50.334Z,22,48
2284,6139,2023-08-27T13:04:50.334Z,23,59
490,3414,2023-08-27T13:04:50.334Z,24,49
1773,6680,2023-08-27T13:04:50.334Z,27,57
1635,6605,2023-08-27T13:04:50.334Z,31,56
264,2708,2023-08-27T13:04:50.334Z,40,47
1636,6606,2023-08-27T13:04:50.334Z,44,56
2286,6153,2023-08-27T13:04:50.334Z,55,59
2180,5778,2023-08-27T13:04:50.334Z,63,60
1955,6696,2023-08-27T13:04:50.334Z,77,57
2260,6443,2023-08-27T13:04:50.334Z,81,58
1886,5082,2023-08-27T13:04:50.594Z,1,61
1481,6395,2023-08-27T13:04:50.594Z,2,56
2060,5476,2023-08-27T13:04:50.594Z,4,60
578,3660,2023-08-27T13:04:50.594Z,10,49
691,3956,2023-08-27T13:04:50.594Z,11,50
2102,5572,2023-08-27T13:04:50.594Z,14,60
631,3797,2023-08-27T13:04:50.594Z,16,50
2090,6652,2023-08-27T13:04:50.594Z,18,57
-88,2245,2023-08-27T13:04:50.594Z,20,46
249,3118,2023-08-27T13:04:50.594Z,22,48
2271,6072,2023-08-27T13:04:50.594Z,23,59
504,3454,2023-08-27T13:04:50.594Z,24,49
1837,6695,2023-08-27T13:04:50.594Z,27,57
1694,6646,2023-08-27T13:04:50.594Z,31,57
275,2756,2023-08-27T13:04:50.594Z,40,47
1695,6646,2023-08-27T13:04:50.594Z,44,57
2274,6086,2023-08-27T13:04:50.594Z,55,59
2151,5698,2023-08-27T13:04:50.594Z,63,60
2017,6683,2023-08-27T13:04:50.594Z,77,57
2279,6383,2023-08-27T13:04:50.594Z,81,58
1868,5038,2023-08-27T13:04:50.694Z,1,62
1495,6424,2023-08-27T13:04:50.694Z,2,56
2044,5439,2023-08-27T13:04:50.694Z,4,61
584,3675,2023-08-27T13:04:50.694Z,10,49
691,3956,2023-08-27T13:04:50.694Z,11,50
2087,5537,2023-08-27T13:04:50.694Z,14,60
